Date	Query	IsImplicitIntent	State	Country	PopularityScore
2020-03-01	coronavirus symptômes	False	Provence-Alpes-Cote D'azur	France	5
2020-03-01	what is coronavirus	False	Arizona	United States	11
2020-03-01	coronavirus	False	Alberta	Canada	76
2020-03-01	kirkland washington	True	Massachusetts	United States	4
2020-03-01	niedersachsen coronavirus	False	Lower Saxony	Germany	2
2020-03-01	tesco credit card	True	Cambridgeshire	United Kingdom	12
2020-03-01	latest on coronavirus	False	Illinois	United States	1
2020-03-01	東京都	True	Miyagi	Japan	1
2020-03-01	rtbf info	True	Flemish Brabant	Belgium	7
2020-03-01	coronavirus in texas	False	Ohio	United States	2
2020-03-01	what states have coronavirus	False	New Jersey	United States	1
2020-03-01	coronavirus aggiornamenti	False	Lombardy	Italy	3
2020-03-01	desinfektionsmittel coronavirus	False	Bavaria	Germany	1
2020-03-01	first casr od coronavirus i rhode islnd	False	Ohio	United States	1
2020-03-01	corona virus	False	Stockholm County	Sweden	1
2020-03-01	home bargains	True	Essex	United Kingdom	17
2020-03-01	la vanguardia	True	Castile-La Mancha	Spain	50
2020-03-01	corona virus update	False	Massachusetts	United States	15
2020-03-01	california coronavirus	False	Texas	United States	1
2020-03-01	sainsburys	True	North Yorkshire	United Kingdom	24
2020-03-01	how many cases of coronavirus	False	California	United States	1
2020-03-01	coronavirus vannes	False	Brittany	France	5
2020-03-01	coronavirus in the united states	False	Oregon	United States	1
2020-03-01	drudge report 2020	True	Utah	United States	8
2020-03-01	easter 2020	True	North Carolina	United States	25
2020-03-01	coronavirus symptoms	False	Jakarta	Indonesia	3
2020-03-01	coronavirus manchester	False	Greater Manchester	United Kingdom	5
2020-03-01	coronavirus symptoms	False	Minnesota	United States	19
2020-03-01	tgcom	True	Liguria	Italy	42
2020-03-01	corona virus map	False	New Mexico	United States	5
2020-03-01	coronavirus suisse	False	Berne	Switzerland	9
2020-03-01	coronavirus vancouver	False	British Columbia	Canada	1
2020-03-01	coronavirus symptomen	False	North Holland	Netherlands	1
2020-03-01	corona virus symptoms	False	Illinois	United States	1
2020-03-01	coronavirus alberta	False	Alberta	Canada	4
2020-03-01	pajemploi	True	Centre-Val De Loire	France	89
2020-03-01	reddit coronavirus	False	Washington	United States	1
2020-03-01	b&q	True	Gloucestershire	United Kingdom	36
2020-03-01	companies house	True	Tyne And Wear	United Kingdom	18
2020-03-01	staysure travel insurance	True	London	United Kingdom	1
2020-03-01	coronavirus italie	False	Provence-Alpes-Cote D'azur	France	6
2020-03-01	covid19	False	Chiba	Japan	1
2020-03-01	face masks for coronavirus	False	Virginia	United States	3
2020-03-01	urssaf	True	Nouvelle-Aquitaine	France	9
2020-03-01	corona virus nyc	False	Ohio	United States	2
